week,date,player,team,actual,prediction,opening_line,closing_line,line_movement,bet_type,edge,odds,won,profit,clv,used_opening
3,2025-10-29,Jalen Johnson,Atlanta Hawks,23,17.384653091430664,19.5,18.5,-1.0,UNDER,2.115346908569336,-118.0,False,-100.0,1.0,True
3,2025-10-29,Tobias Harris,Detroit Pistons,23,12.055272102355957,13.5,13.5,0.0,UNDER,1.444727897644043,-112.0,False,-100.0,-0.0,True
3,2025-10-29,Ausar Thompson,Detroit Pistons,12,12.344843864440918,13.5,12.5,-1.0,UNDER,1.155156135559082,-124.0,True,80.64516129032258,1.0,True
3,2025-10-29,Josh Okogie,Houston Rockets,10,7.196744441986084,8.5,7.5,-1.0,UNDER,1.303255558013916,-117.0,False,-100.0,1.0,True
3,2025-10-29,Terance Mann,Brooklyn Nets,11,9.906723976135254,9.5,9.5,0.0,OVER,0.4067239761352539,-120.0,True,83.33333333333334,0.0,True
3,2025-10-29,Jabari Smith Jr.,Houston Rockets,25,12.49051570892334,12.5,13.5,1.0,UNDER,0.009484291076660156,-105.0,False,-100.0,-1.0,True
3,2025-10-29,Donovan Mitchell,Cleveland Cavaliers,15,25.553646087646484,29.5,27.5,-2.0,UNDER,3.9463539123535156,-116.0,True,86.20689655172413,2.0,True
3,2025-10-29,Goga Bitadze,Orlando Magic,10,4.392939567565918,,4.5,,UNDER,0.10706043243408203,-129.0,False,-100.0,,False
3,2025-10-29,Dyson Daniels,Atlanta Hawks,7,9.314289093017578,10.5,10.5,0.0,UNDER,1.1857109069824219,-121.0,True,82.64462809917356,-0.0,True
3,2025-10-29,Tari Eason,Houston Rockets,14,10.549851417541504,10.5,10.5,0.0,OVER,0.049851417541503906,-110.0,True,90.9090909090909,0.0,True
3,2025-10-29,Trae Young,Atlanta Hawks,6,23.442333221435547,22.5,23.5,1.0,OVER,0.9423332214355469,-125.0,False,-100.0,1.0,True
3,2025-10-30,Tyus Jones,Orlando Magic,5,4.080203533172607,,7.5,,UNDER,3.4197964668273926,-125.0,True,80.0,,False
3,2025-10-30,Collin Sexton,Charlotte Hornets,19,17.8079776763916,17.5,17.5,0.0,OVER,0.30797767639160156,-126.0,True,79.36507936507937,0.0,True
3,2025-10-30,Wendell Carter Jr.,Orlando Magic,18,8.233530044555664,10.5,11.5,1.0,UNDER,2.266469955444336,-110.0,False,-100.0,-1.0,True
3,2025-10-30,Tristan da Silva,Orlando Magic,19,7.272841453552246,8.5,9.5,1.0,UNDER,1.227158546447754,-104.0,False,-100.0,-1.0,True
3,2025-10-30,Tre Mann,Charlotte Hornets,9,9.801474571228027,10.5,8.5,-2.0,UNDER,0.6985254287719727,-130.0,False,-100.0,2.0,True
3,2025-10-30,Paolo Banchero,Orlando Magic,20,26.51349639892578,26.5,26.5,0.0,OVER,0.01349639892578125,-111.0,False,-100.0,0.0,True
3,2025-10-30,LaMelo Ball,Charlotte Hornets,17,23.584274291992188,26.5,27.5,1.0,UNDER,2.9157257080078125,-118.0,True,84.7457627118644,-1.0,True
3,2025-10-30,Franz Wagner,Orlando Magic,21,22.21772003173828,23.5,21.5,-2.0,UNDER,1.2822799682617188,-109.0,True,91.74311926605505,2.0,True
3,2025-10-30,Miles Bridges,Charlotte Hornets,16,18.48372459411621,20.5,20.5,0.0,UNDER,2.016275405883789,-117.0,True,85.47008547008546,-0.0,True
3,2025-10-30,Desmond Bane,Orlando Magic,9,19.794519424438477,19.5,19.5,0.0,OVER,0.29451942443847656,-110.0,False,-100.0,0.0,True
3,2025-10-30,Kon Knueppel,Charlotte Hornets,5,12.440138816833496,13.5,12.5,-1.0,UNDER,1.059861183166504,-121.0,True,82.64462809917356,1.0,True
3,2025-10-30,Ryan Kalkbrenner,Charlotte Hornets,17,7.405502796173096,7.5,8.5,1.0,UNDER,0.0944972038269043,106.0,False,-100.0,-1.0,True
3,2025-10-30,Anthony Black,Orlando Magic,20,11.989121437072754,12.5,11.5,-1.0,UNDER,0.5108785629272461,-128.0,False,-100.0,1.0,True
3,2025-10-31,Aaron Nesmith,Indiana Pacers,12,11.879270553588867,15.5,16.5,1.0,UNDER,3.620729446411133,-108.0,True,92.5925925925926,-1.0,True
3,2025-10-31,Lonzo Ball,Cleveland Cavaliers,8,7.894235134124756,7.5,9.5,2.0,OVER,0.39423513412475586,-130.0,False,-100.0,2.0,True
3,2025-10-31,Dyson Daniels,Atlanta Hawks,18,9.494462013244629,11.5,12.5,1.0,UNDER,2.005537986755371,100.0,False,-100.0,-1.0,True
3,2025-10-31,Luke Kennard,Atlanta Hawks,6,7.150786876678467,8.5,7.5,-1.0,UNDER,1.3492131233215332,-115.0,True,86.95652173913044,1.0,True
3,2025-10-31,Mouhamed Gueye,Atlanta Hawks,6,6.121072769165039,,5.5,,OVER,0.6210727691650391,-119.0,True,84.03361344537815,,False
3,2025-10-31,Neemias Queta,Boston Celtics,4,6.996999740600586,8.5,8.5,0.0,UNDER,1.503000259399414,-125.0,True,80.0,-0.0,True
3,2025-10-31,Payton Pritchard,Boston Celtics,15,14.832544326782227,15.5,15.5,0.0,UNDER,0.6674556732177734,-104.0,True,96.15384615384616,-0.0,True
3,2025-10-31,Immanuel Quickley,Toronto Raptors,4,15.986788749694824,15.5,16.5,1.0,OVER,0.4867887496948242,-117.0,False,-100.0,1.0,True
3,2025-10-31,Sam Hauser,Boston Celtics,3,9.94970703125,9.5,9.5,0.0,OVER,0.44970703125,108.0,False,-100.0,0.0,True
3,2025-10-31,VJ Edgecombe,Philadelphia 76ers,17,20.716665267944336,17.5,17.5,0.0,OVER,3.216665267944336,-121.0,False,-100.0,0.0,True
3,2025-10-31,Jarace Walker,Indiana Pacers,17,11.19690227508545,14.5,14.5,0.0,UNDER,3.303097724914551,-120.0,False,-100.0,-0.0,True
3,2025-10-31,Jaylon Tyson,Cleveland Cavaliers,18,7.2005696296691895,9.5,12.5,3.0,UNDER,2.2994303703308105,-109.0,False,-100.0,-3.0,True
3,2025-10-31,Josh Minott,Boston Celtics,2,7.651341915130615,9.5,9.5,0.0,UNDER,1.8486580848693848,-102.0,True,98.0392156862745,-0.0,True
3,2025-10-31,De'Andre Hunter,Cleveland Cavaliers,26,14.180583953857422,18.5,21.5,3.0,UNDER,4.319416046142578,-112.0,False,-100.0,-3.0,True
3,2025-10-31,Kelly Oubre Jr.,Philadelphia 76ers,17,16.209184646606445,13.5,13.5,0.0,OVER,2.7091846466064453,-124.0,True,80.64516129032258,0.0,True
3,2025-10-31,Zaccharie Risacher,Atlanta Hawks,13,9.446090698242188,10.5,11.5,1.0,UNDER,1.0539093017578125,-104.0,False,-100.0,-1.0,True
3,2025-10-31,Adem Bona,Philadelphia 76ers,2,5.722899913787842,,4.5,,OVER,1.2228999137878418,109.0,False,-100.0,,False
3,2025-10-31,Evan Mobley,Cleveland Cavaliers,29,18.232505798339844,20.5,22.5,2.0,UNDER,2.2674942016601562,-116.0,False,-100.0,-2.0,True
3,2025-10-31,Andre Drummond,Philadelphia 76ers,6,5.564459800720215,4.5,4.5,0.0,OVER,1.0644598007202148,-125.0,True,80.0,0.0,True
3,2025-10-31,Jay Huff,Indiana Pacers,8,4.533181667327881,7.5,7.5,0.0,UNDER,2.966818332672119,-115.0,False,-100.0,-0.0,True
3,2025-10-31,Anfernee Simons,Boston Celtics,19,14.943904876708984,14.5,14.5,0.0,OVER,0.4439048767089844,-104.0,True,96.15384615384616,0.0,True
3,2025-10-31,Jalen Johnson,Atlanta Hawks,22,17.128173828125,19.5,19.5,0.0,UNDER,2.371826171875,-103.0,False,-100.0,-0.0,True
3,2025-10-31,Derrick White,Boston Celtics,15,16.184797286987305,20.5,20.5,0.0,UNDER,4.315202713012695,-106.0,True,94.33962264150944,-0.0,True
3,2025-10-31,Joel Embiid,Philadelphia 76ers,20,21.162403106689453,17.5,16.5,-1.0,OVER,3.662403106689453,-125.0,True,80.0,-1.0,True
3,2025-10-31,Jamal Shead,Toronto Raptors,9,6.374373435974121,6.5,5.5,-1.0,UNDER,0.1256265640258789,-130.0,False,-100.0,1.0,True
3,2025-10-31,Collin Murray-Boyles,Toronto Raptors,6,9.26121711730957,10.5,10.5,0.0,UNDER,1.2387828826904297,-112.0,True,89.28571428571429,-0.0,True
3,2025-10-31,Trendon Watford,Philadelphia 76ers,0,8.13430404663086,5.5,5.5,0.0,OVER,2.6343040466308594,-132.0,False,-100.0,0.0,True
3,2025-10-31,Gradey Dick,Toronto Raptors,2,5.9537835121154785,7.5,7.5,0.0,UNDER,1.5462164878845215,-107.0,True,93.45794392523365,-0.0,True
3,2025-10-31,Sandro Mamukelashvili,Toronto Raptors,11,6.706582546234131,7.5,7.5,0.0,UNDER,0.7934174537658691,-102.0,False,-100.0,-0.0,True
3,2025-10-31,Ben Sheppard,Indiana Pacers,4,6.323838233947754,8.5,8.5,0.0,UNDER,2.176161766052246,-109.0,True,91.74311926605505,-0.0,True
3,2025-10-31,Tyrese Maxey,Philadelphia 76ers,26,28.218305587768555,29.5,28.5,-1.0,UNDER,1.2816944122314453,-110.0,True,90.9090909090909,1.0,True
3,2025-10-31,Justin Edwards,Philadelphia 76ers,2,4.27779483795166,5.5,4.5,-1.0,UNDER,1.2222051620483398,-140.0,True,71.42857142857143,1.0,True
3,2025-10-31,Nickeil Alexander-Walker,Atlanta Hawks,21,12.973444938659668,15.5,16.5,1.0,UNDER,2.526555061340332,-105.0,False,-100.0,-1.0,True
3,2025-10-31,Quentin Grimes,Philadelphia 76ers,16,20.71033477783203,15.5,14.5,-1.0,OVER,5.210334777832031,-101.0,True,99.00990099009901,-1.0,True
3,2025-10-31,Scottie Barnes,Toronto Raptors,14,19.33363914489746,17.5,17.5,0.0,OVER,1.833639144897461,-121.0,False,-100.0,0.0,True
3,2025-10-31,Luka Garza,Boston Celtics,9,4.876338958740234,,6.5,,UNDER,1.6236610412597656,103.0,False,-100.0,,False
3,2025-10-31,Brandon Ingram,Toronto Raptors,20,20.740646362304688,19.5,19.5,0.0,OVER,1.2406463623046875,-106.0,True,94.33962264150944,0.0,True
3,2025-10-31,Pascal Siakam,Indiana Pacers,18,20.677377700805664,26.5,25.5,-1.0,UNDER,5.822622299194336,-119.0,True,84.03361344537815,1.0,True
3,2025-10-31,Onyeka Okongwu,Atlanta Hawks,14,14.143525123596191,14.5,14.5,0.0,UNDER,0.3564748764038086,-123.0,True,81.30081300813008,-0.0,True
3,2025-10-31,Jaylen Brown,Boston Celtics,32,22.16280174255371,25.5,23.5,-2.0,UNDER,3.337198257446289,-106.0,False,-100.0,2.0,True
3,2025-10-31,Isaiah Jackson,Indiana Pacers,9,4.614237308502197,6.5,6.5,0.0,UNDER,1.8857626914978027,-129.0,False,-100.0,-0.0,True
3,2025-11-01,Brandin Podziemski,Golden State Warriors,16,12.108429908752441,11.5,11.5,0.0,OVER,0.6084299087524414,-122.0,True,81.9672131147541,0.0,True
3,2025-11-01,Jimmy Butler III,Golden State Warriors,20,19.031536102294922,19.5,19.5,0.0,UNDER,0.4684638977050781,-109.0,False,-100.0,-0.0,True
3,2025-11-01,Gary Trent Jr.,Milwaukee Bucks,17,12.033884048461914,13.5,12.5,-1.0,UNDER,1.466115951538086,-125.0,False,-100.0,1.0,True
3,2025-11-01,Domantas Sabonis,Sacramento Kings,24,14.289575576782227,16.5,15.5,-1.0,UNDER,2.2104244232177734,-114.0,False,-100.0,1.0,True
3,2025-11-01,DeMar DeRozan,Sacramento Kings,29,20.09869956970215,20.5,19.5,-1.0,UNDER,0.40130043029785156,-124.0,False,-100.0,1.0,True
3,2025-11-01,Ryan Rollins,Milwaukee Bucks,16,14.729591369628906,14.5,13.5,-1.0,OVER,0.22959136962890625,-115.0,True,86.95652173913044,-1.0,True
3,2025-11-01,Buddy Hield,Golden State Warriors,3,6.6759033203125,7.5,7.5,0.0,UNDER,0.8240966796875,-115.0,True,86.95652173913044,-0.0,True
3,2025-11-01,Tre Johnson,Washington Wizards,7,9.578564643859863,11.5,11.5,0.0,UNDER,1.9214353561401367,-120.0,True,83.33333333333334,-0.0,True
3,2025-11-01,Sion James,Charlotte Hornets,8,5.59081506729126,6.5,6.5,0.0,UNDER,0.9091849327087402,-120.0,False,-100.0,-0.0,True
3,2025-11-01,Jay Huff,Indiana Pacers,0,6.443334579467773,7.5,7.5,0.0,UNDER,1.0566654205322266,-118.0,True,84.7457627118644,-0.0,True
3,2025-11-01,Jalen Suggs,Orlando Magic,6,9.545387268066406,10.5,10.5,0.0,UNDER,0.9546127319335938,-115.0,True,86.95652173913044,-0.0,True
3,2025-11-01,Jaden McDaniels,Minnesota Timberwolves,14,15.42459487915039,18.5,17.5,-1.0,UNDER,3.0754051208496094,-122.0,True,81.9672131147541,1.0,True
3,2025-11-01,Ryan Kalkbrenner,Charlotte Hornets,6,8.936675071716309,9.5,9.5,0.0,UNDER,0.5633249282836914,-112.0,True,89.28571428571429,-0.0,True
3,2025-11-01,Miles Bridges,Charlotte Hornets,30,18.29644203186035,19.5,18.5,-1.0,UNDER,1.2035579681396484,-113.0,False,-100.0,1.0,True
3,2025-11-01,Keon Ellis,Sacramento Kings,3,6.785789966583252,7.5,7.5,0.0,UNDER,0.714210033416748,-105.0,True,95.23809523809523,-0.0,True
3,2025-11-01,Kyle Kuzma,Milwaukee Bucks,22,10.855212211608887,8.5,8.5,0.0,OVER,2.3552122116088867,-126.0,True,79.36507936507937,0.0,True
3,2025-11-01,Corey Kispert,Washington Wizards,2,8.375815391540527,7.5,6.5,-1.0,OVER,0.8758153915405273,-105.0,False,-100.0,-1.0,True
3,2025-11-01,Pascal Siakam,Indiana Pacers,27,21.896575927734375,24.5,23.5,-1.0,UNDER,2.603424072265625,-107.0,False,-100.0,1.0,True
3,2025-11-01,Bilal Coulibaly,Washington Wizards,10,11.34912109375,10.5,11.5,1.0,OVER,0.84912109375,-108.0,False,-100.0,1.0,True
3,2025-11-01,Draymond Green,Golden State Warriors,8,8.180222511291504,8.5,8.5,0.0,UNDER,0.3197774887084961,-107.0,True,93.45794392523365,-0.0,True
3,2025-11-01,Desmond Bane,Orlando Magic,5,19.047183990478516,18.5,18.5,0.0,OVER,0.5471839904785156,-113.0,False,-100.0,0.0,True
3,2025-11-01,Bobby Portis,Milwaukee Bucks,16,10.177168846130371,9.5,8.5,-1.0,OVER,0.6771688461303711,-126.0,True,79.36507936507937,-1.0,True
3,2025-11-01,Moses Moody,Golden State Warriors,3,5.906068325042725,8.5,7.5,-1.0,UNDER,2.5939316749572754,-128.0,True,78.125,1.0,True
3,2025-11-01,Ben Sheppard,Indiana Pacers,3,7.462093830108643,8.5,8.5,0.0,UNDER,1.0379061698913574,-108.0,True,92.5925925925926,-0.0,True
3,2025-11-01,Kon Knueppel,Charlotte Hornets,5,10.25070858001709,13.5,12.5,-1.0,UNDER,3.24929141998291,-116.0,True,86.20689655172413,1.0,True
3,2025-11-01,Collin Sexton,Charlotte Hornets,9,16.266801834106445,18.5,17.5,-1.0,UNDER,2.2331981658935547,-103.0,True,97.0873786407767,1.0,True
3,2025-11-01,Naz Reid,Minnesota Timberwolves,18,10.918034553527832,13.5,13.5,0.0,UNDER,2.581965446472168,-116.0,False,-100.0,-0.0,True
3,2025-11-01,Kyshawn George,Washington Wizards,17,13.603699684143066,14.5,14.5,0.0,UNDER,0.8963003158569336,-126.0,False,-100.0,-0.0,True
3,2025-11-01,Al Horford,Golden State Warriors,4,7.914841175079346,6.5,6.5,0.0,OVER,1.4148411750793457,-112.0,False,-100.0,0.0,True
3,2025-11-01,Myles Turner,Milwaukee Bucks,9,13.696500778198242,14.5,12.5,-2.0,UNDER,0.8034992218017578,-109.0,True,91.74311926605505,2.0,True
3,2025-11-01,Isaiah Jackson,Indiana Pacers,10,5.568029880523682,8.5,6.5,-2.0,UNDER,2.9319701194763184,-133.0,False,-100.0,2.0,True
3,2025-11-01,Alex Sarr,Washington Wizards,10,16.50848960876465,15.5,15.5,0.0,OVER,1.0084896087646484,-113.0,False,-100.0,0.0,True
3,2025-11-01,Terrence Shannon Jr.,Minnesota Timberwolves,2,4.305940628051758,6.5,6.5,0.0,UNDER,2.194059371948242,-120.0,True,83.33333333333334,-0.0,True
3,2025-11-01,Mike Conley,Minnesota Timberwolves,10,6.6374006271362305,8.5,8.5,0.0,UNDER,1.8625993728637695,-116.0,False,-100.0,-0.0,True
3,2025-11-01,Tristan da Silva,Orlando Magic,2,8.366693496704102,8.5,8.5,0.0,UNDER,0.13330650329589844,-102.0,True,98.0392156862745,-0.0,True
3,2025-11-01,Jarace Walker,Indiana Pacers,6,11.509933471679688,14.5,14.5,0.0,UNDER,2.9900665283203125,-126.0,True,79.36507936507937,-0.0,True
3,2025-11-01,Taurean Prince,Milwaukee Bucks,3,6.2314910888671875,,5.5,,OVER,0.7314910888671875,101.0,False,-100.0,,False
3,2025-11-01,LaMelo Ball,Charlotte Hornets,18,23.629070281982422,25.5,24.5,-1.0,UNDER,1.8709297180175781,-123.0,True,81.30081300813008,1.0,True
3,2025-11-01,Franz Wagner,Orlando Magic,25,22.16828727722168,21.5,22.5,1.0,OVER,0.6682872772216797,-123.0,True,81.30081300813008,1.0,True
3,2025-11-01,Julius Randle,Minnesota Timberwolves,30,22.099214553833008,24.5,24.5,0.0,UNDER,2.400785446166992,-106.0,False,-100.0,-0.0,True
3,2025-11-01,Cole Anthony,Milwaukee Bucks,3,10.263944625854492,,10.5,,UNDER,0.2360553741455078,-129.0,True,77.51937984496125,,False
3,2025-11-01,Aaron Nesmith,Indiana Pacers,31,12.361366271972656,14.5,14.5,0.0,UNDER,2.1386337280273438,-123.0,False,-100.0,-0.0,True
3,2025-11-01,Paolo Banchero,Orlando Magic,28,26.023122787475586,24.5,25.5,1.0,OVER,1.523122787475586,-123.0,True,81.30081300813008,1.0,True
3,2025-11-01,Tre Mann,Charlotte Hornets,16,8.920205116271973,,8.5,,OVER,0.42020511627197266,-127.0,True,78.74015748031496,,False
3,2025-11-01,Anthony Black,Orlando Magic,8,13.309996604919434,10.5,10.5,0.0,OVER,2.8099966049194336,-122.0,False,-100.0,0.0,True
3,2025-11-01,Giannis Antetokounmpo,Milwaukee Bucks,26,32.13932800292969,32.5,30.5,-2.0,UNDER,0.3606719970703125,-122.0,True,81.9672131147541,2.0,True
3,2025-11-01,Russell Westbrook,Sacramento Kings,12,13.125702857971191,12.5,12.5,0.0,OVER,0.6257028579711914,-105.0,False,-100.0,0.0,True
3,2025-11-01,Wendell Carter Jr.,Orlando Magic,16,9.552367210388184,11.5,10.5,-1.0,UNDER,1.9476327896118164,-113.0,False,-100.0,1.0,True
3,2025-11-01,Cam Whitmore,Washington Wizards,8,7.626643657684326,8.5,8.5,0.0,UNDER,0.8733563423156738,-121.0,True,82.64462809917356,-0.0,True
3,2025-11-01,Goga Bitadze,Orlando Magic,15,4.949949741363525,,5.5,,UNDER,0.5500502586364746,-124.0,False,-100.0,,False
3,2025-11-01,Donte DiVincenzo,Minnesota Timberwolves,18,11.876152038574219,15.5,15.5,0.0,UNDER,3.6238479614257812,-117.0,False,-100.0,-0.0,True
3,2025-11-01,Stephen Curry,Golden State Warriors,24,25.360519409179688,25.5,25.5,0.0,UNDER,0.1394805908203125,-118.0,True,84.7457627118644,-0.0,True
3,2025-11-01,Jonathan Kuminga,Golden State Warriors,17,15.236183166503906,16.5,17.5,1.0,UNDER,1.2638168334960938,-106.0,True,94.33962264150944,-1.0,True
3,2025-11-01,Rudy Gobert,Minnesota Timberwolves,14,9.879450798034668,10.5,11.5,1.0,UNDER,0.620549201965332,101.0,False,-100.0,-1.0,True
3,2025-11-01,Zach LaVine,Sacramento Kings,31,22.600618362426758,23.5,23.5,0.0,UNDER,0.8993816375732422,-103.0,False,-100.0,-0.0,True
3,2025-11-01,Khris Middleton,Washington Wizards,6,10.293218612670898,11.5,11.5,0.0,UNDER,1.2067813873291016,-120.0,True,83.33333333333334,-0.0,True
3,2025-11-02,Terance Mann,Brooklyn Nets,17,9.412574768066406,10.5,9.5,-1.0,UNDER,1.0874252319335938,-124.0,False,-100.0,1.0,True
3,2025-11-02,Keyonte George,Utah Jazz,25,19.589656829833984,20.5,20.5,0.0,UNDER,0.9103431701660156,-111.0,False,-100.0,-0.0,True
3,2025-11-02,Andre Drummond,Philadelphia 76ers,5,4.981037616729736,5.5,6.5,1.0,UNDER,0.5189623832702637,107.0,True,107.0,-1.0,True
3,2025-11-02,Svi Mykhailiuk,Utah Jazz,3,6.899280071258545,8.5,8.5,0.0,UNDER,1.600719928741455,-113.0,True,88.49557522123894,-0.0,True
3,2025-11-02,Saddiq Bey,New Orleans Pelicans,2,10.236827850341797,7.5,7.5,0.0,OVER,2.736827850341797,-106.0,False,-100.0,0.0,True
3,2025-11-02,Aaron Wiggins,Oklahoma City Thunder,15,13.384015083312988,15.5,15.5,0.0,UNDER,2.1159849166870117,-110.0,True,90.9090909090909,-0.0,True
3,2025-11-02,Ryan Kalkbrenner,Charlotte Hornets,2,7.399495601654053,9.5,9.5,0.0,UNDER,2.1005043983459473,-118.0,True,84.7457627118644,-0.0,True
3,2025-11-02,Kon Knueppel,Charlotte Hornets,24,8.856301307678223,12.5,14.5,2.0,UNDER,3.6436986923217773,100.0,False,-100.0,-2.0,True
3,2025-11-02,De'Andre Hunter,Cleveland Cavaliers,19,16.350168228149414,17.5,19.5,2.0,UNDER,1.149831771850586,-110.0,True,90.9090909090909,-2.0,True
3,2025-11-02,Lonzo Ball,Cleveland Cavaliers,8,7.795444011688232,8.5,8.5,0.0,UNDER,0.7045559883117676,-104.0,True,96.15384615384616,-0.0,True
3,2025-11-02,Nickeil Alexander-Walker,Atlanta Hawks,16,13.900470733642578,16.5,16.5,0.0,UNDER,2.599529266357422,-120.0,True,83.33333333333334,-0.0,True
3,2025-11-02,Luke Kennard,Atlanta Hawks,15,5.943548679351807,8.5,8.5,0.0,UNDER,2.5564513206481934,-107.0,False,-100.0,-0.0,True
3,2025-11-02,Lauri Markkanen,Utah Jazz,29,22.406702041625977,26.5,26.5,0.0,UNDER,4.093297958374023,-105.0,False,-100.0,-0.0,True
3,2025-11-02,Day'Ron Sharpe,Brooklyn Nets,1,5.757006645202637,6.5,6.5,0.0,UNDER,0.7429933547973633,-105.0,True,95.23809523809523,-0.0,True
3,2025-11-02,Noah Clowney,Brooklyn Nets,0,6.946298122406006,8.5,7.5,-1.0,UNDER,1.5537018775939941,-134.0,True,74.6268656716418,1.0,True
3,2025-11-02,Ace Bailey,Utah Jazz,6,5.633552074432373,9.5,8.5,-1.0,UNDER,3.866447925567627,-112.0,True,89.28571428571429,1.0,True
3,2025-11-02,Dyson Daniels,Atlanta Hawks,18,10.60289478302002,12.5,12.5,0.0,UNDER,1.8971052169799805,100.0,False,-100.0,-0.0,True
3,2025-11-02,Evan Mobley,Cleveland Cavaliers,14,18.93335723876953,21.5,20.5,-1.0,UNDER,2.5666427612304688,-112.0,True,89.28571428571429,1.0,True
3,2025-11-02,Kyle Filipowski,Utah Jazz,4,6.907505989074707,9.5,9.5,0.0,UNDER,2.592494010925293,-107.0,True,93.45794392523365,-0.0,True
3,2025-11-02,Quentin Grimes,Philadelphia 76ers,22,19.832321166992188,16.5,15.5,-1.0,OVER,3.3323211669921875,-107.0,True,93.45794392523365,-1.0,True
3,2025-11-02,Sion James,Charlotte Hornets,15,5.5611114501953125,6.5,7.5,1.0,UNDER,0.9388885498046875,-131.0,False,-100.0,-1.0,True
3,2025-11-02,Jalen Johnson,Atlanta Hawks,23,17.504100799560547,18.5,19.5,1.0,UNDER,0.9958992004394531,-103.0,False,-100.0,-1.0,True
3,2025-11-02,Jaren Jackson Jr.,Memphis Grizzlies,20,16.42951774597168,23.5,23.5,0.0,UNDER,7.07048225402832,-111.0,True,90.09009009009009,-0.0,True
3,2025-11-02,Jordan Poole,New Orleans Pelicans,11,18.534320831298828,15.5,15.5,0.0,OVER,3.034320831298828,-105.0,False,-100.0,0.0,True
3,2025-11-02,Collin Murray-Boyles,Toronto Raptors,15,10.111568450927734,9.5,9.5,0.0,OVER,0.6115684509277344,-123.0,True,81.30081300813008,0.0,True
3,2025-11-02,Zion Williamson,New Orleans Pelicans,20,23.909343719482422,20.5,20.5,0.0,OVER,3.409343719482422,-120.0,False,-100.0,0.0,True
3,2025-11-02,Cam Thomas,Brooklyn Nets,29,22.551616668701172,24.5,24.5,0.0,UNDER,1.9483833312988281,-121.0,False,-100.0,-0.0,True
3,2025-11-02,Trey Murphy III,New Orleans Pelicans,19,14.813305854797363,17.5,16.5,-1.0,UNDER,2.6866941452026367,-124.0,False,-100.0,1.0,True
3,2025-11-02,Cason Wallace,Oklahoma City Thunder,13,9.091171264648438,9.5,9.5,0.0,UNDER,0.4088287353515625,-124.0,False,-100.0,-0.0,True
3,2025-11-02,Shai Gilgeous-Alexander,Oklahoma City Thunder,30,28.51029396057129,32.5,32.5,0.0,UNDER,3.989706039428711,-119.0,True,84.03361344537815,-0.0,True
3,2025-11-02,Isaiah Hartenstein,Oklahoma City Thunder,14,10.790292739868164,11.5,11.5,0.0,UNDER,0.7097072601318359,-120.0,False,-100.0,-0.0,True
3,2025-11-02,Jeremiah Fears,New Orleans Pelicans,16,16.497709274291992,11.5,11.5,0.0,OVER,4.997709274291992,-117.0,True,85.47008547008546,0.0,True
3,2025-11-02,Mouhamed Gueye,Atlanta Hawks,4,4.98239278793335,,5.5,,UNDER,0.5176072120666504,-119.0,True,84.03361344537815,,False
3,2025-11-02,Isaiah Joe,Oklahoma City Thunder,13,9.389608383178711,,11.5,,UNDER,2.110391616821289,-126.0,False,-100.0,,False
3,2025-11-02,Collin Sexton,Charlotte Hornets,10,14.553689956665039,16.5,20.5,4.0,UNDER,1.946310043334961,-102.0,True,98.0392156862745,-4.0,True
3,2025-11-02,Ajay Mitchell,Oklahoma City Thunder,10,15.071483612060547,15.5,15.5,0.0,UNDER,0.4285163879394531,-117.0,True,85.47008547008546,-0.0,True
3,2025-11-02,Onyeka Okongwu,Atlanta Hawks,7,14.15682315826416,12.5,12.5,0.0,OVER,1.6568231582641602,-123.0,False,-100.0,0.0,True
3,2025-11-02,Dean Wade,Cleveland Cavaliers,11,4.173984527587891,6.5,7.5,1.0,UNDER,2.3260154724121094,-110.0,False,-100.0,-1.0,True
3,2025-11-02,Alex Caruso,Oklahoma City Thunder,8,7.150096893310547,,8.5,,UNDER,1.3499031066894531,-118.0,True,84.7457627118644,,False
3,2025-11-02,Michael Porter Jr.,Brooklyn Nets,17,18.477331161499023,19.5,19.5,0.0,UNDER,1.0226688385009766,-122.0,True,81.9672131147541,-0.0,True
3,2025-11-02,Scottie Barnes,Toronto Raptors,19,19.540050506591797,18.5,18.5,0.0,OVER,1.0400505065917969,-125.0,True,80.0,0.0,True
3,2025-11-02,Brandon Ingram,Toronto Raptors,26,19.704933166503906,19.5,20.5,1.0,OVER,0.20493316650390625,-124.0,True,80.64516129032258,1.0,True
3,2025-11-02,Immanuel Quickley,Toronto Raptors,9,14.888678550720215,16.5,16.5,0.0,UNDER,1.6113214492797852,-119.0,True,84.03361344537815,-0.0,True
3,2025-11-02,Adem Bona,Philadelphia 76ers,2,4.968490123748779,7.5,7.5,0.0,UNDER,2.5315098762512207,-114.0,True,87.71929824561403,-0.0,True
3,2025-11-02,Kentavious Caldwell-Pope,Memphis Grizzlies,12,9.297879219055176,10.5,10.5,0.0,UNDER,1.2021207809448242,-122.0,False,-100.0,-0.0,True
3,2025-11-02,Kelly Oubre Jr.,Philadelphia 76ers,29,14.702528953552246,17.5,16.5,-1.0,UNDER,2.797471046447754,-126.0,False,-100.0,1.0,True
3,2025-11-02,Tre Mann,Charlotte Hornets,13,11.206174850463867,12.5,14.5,2.0,UNDER,1.2938251495361328,-101.0,True,99.00990099009901,-2.0,True
